,Geneid,TPM,Log
572,LOC_Os01g07060,368.5311541,2.567651058
573,LOC_Os01g07070,33.20168043,1.534047445
574,LOC_Os01g07080,54.84283225,1.746967437
575,LOC_Os01g07090,187.1555548,2.274517044
576,LOC_Os01g07100,94.08028677,1.978090483
577,LOC_Os01g07110,33.65282436,1.539738637
578,LOC_Os01g07120,23.48758376,1.388945934
579,LOC_Os01g07130,0.18725297,0.074543265
580,LOC_Os01g07140,108.2649127,2.038480723
581,LOC_Os01g07150,4.945870459,0.774215443
582,LOC_Os01g07160,0.361604268,0.134050904
583,LOC_Os01g07170,71.1055616,1.857968764
584,LOC_Os01g07180,0.044734566,0.019005964
585,LOC_Os01g07190,0.168676002,0.067694126
586,LOC_Os01g07200,53.48811464,1.736301781
587,LOC_Os01g07212,25.17523597,1.417890605
588,LOC_Os01g07240,139.0741912,2.146358123
589,LOC_Os01g07250,128.298468,2.111593379
590,LOC_Os01g07260,103.0397536,2.017199315
591,LOC_Os01g07270,17.18333746,1.259673599
592,LOC_Os01g07280,15.64974466,1.221407578
593,LOC_Os01g07300,23.47750784,1.388767198
594,LOC_Os01g07310,183.7022632,2.266472217
595,LOC_Os01g07320,13.86110881,1.172051214
596,LOC_Os01g07330,19.50789955,1.311921181
597,LOC_Os01g07340,2.856245716,0.586164699
598,LOC_Os01g07350,19.03922302,1.301880879
599,LOC_Os01g07360,40.13515511,1.614213139
600,LOC_Os01g07364,0.533470332,0.185675378
601,LOC_Os01g07370,559.5211795,2.748592027
602,LOC_Os01g07376,78.58149173,1.900812076
603,LOC_Os01g07382,39.54070835,1.607891333
604,LOC_Os01g07390,76.84287502,1.891218868
605,LOC_Os01g07400,51.91339323,1.723565613
606,LOC_Os01g07410,49.41107738,1.702525979
607,LOC_Os01g07420,160.6724138,2.208635923
608,LOC_Os01g07430,11.26059672,1.088511608
609,LOC_Os01g07450,6.776095192,0.890761568
610,LOC_Os01g07460,2.362794649,0.526700348
611,LOC_Os01g07470,0.176750748,0.070684483
612,LOC_Os01g07480,28.7854852,1.474004679
613,LOC_Os01g07490,126.6383049,2.105981028
614,LOC_Os01g07500,156.7985508,2.198103011
615,LOC_Os01g07510,0,0
616,LOC_Os01g07520,93.08142445,1.973503884
617,LOC_Os01g07530,135.9016048,2.136408539
618,LOC_Os01g07540,20.07196321,1.323704999
619,LOC_Os01g07550,0.131100124,0.05350105
620,LOC_Os01g07560,37.84453311,1.589329906
621,LOC_Os01g07570,108.4695725,2.039293422
622,LOC_Os01g07590,97.5606091,1.993703379
623,LOC_Os01g07600,6.254273128,0.860593903
624,LOC_Os01g07610,30.30296546,1.495585482
625,LOC_Os01g07620,11.65138204,1.10213797
626,LOC_Os01g07630,93.99864086,1.977717392
627,LOC_Os01g07640,12.32225408,1.124577712
628,LOC_Os01g07650,14.86413587,1.200416421
629,LOC_Os01g07660,21.08562492,1.344109692
630,LOC_Os01g07670,0,0
631,LOC_Os01g07680,0.103562735,0.042797027
632,LOC_Os01g07700,53.39246631,1.735538751
633,LOC_Os01g07710,1.555924384,0.407548001
634,LOC_Os01g07720,57.92107836,1.770270687
635,LOC_Os01g07730,50.74805975,1.713894071
636,LOC_Os01g07740,147.766945,2.172506445
637,LOC_Os01g07750,38.06093637,1.59174265
638,LOC_Os01g07760,316.1140405,2.501215471
639,LOC_Os01g07770,56.39039702,1.758839229
640,LOC_Os01g07780,85.62642822,1.937650408
641,LOC_Os01g07790,0.131212345,0.053544136
642,LOC_Os01g07800,9.11400278,1.004923069
643,LOC_Os01g07810,63.61147526,1.810309657
644,LOC_Os01g07820,0.028758734,0.012313536
645,LOC_Os01g07830,0.058728249,0.024784501
646,LOC_Os01g07840,0.016597414,0.007149001
647,LOC_Os01g07850,52.73492591,1.730256654
648,LOC_Os01g07860,0.043223313,0.018377284
649,LOC_Os01g07870,48.26557245,1.692543534
650,LOC_Os01g07880,44.40508225,1.657104467
651,LOC_Os01g07890,55.58322001,1.752687658
652,LOC_Os01g07900,23.38676384,1.387154173
653,LOC_Os01g07910,129.6213219,2.116014074
654,LOC_Os01g07920,95.23670224,1.983340733
655,LOC_Os01g07930,102.1831902,2.013608951
656,LOC_Os01g07940,21.29418239,1.34819155
657,LOC_Os01g07950,144.2693283,2.162173928
658,LOC_Os01g07960,131.2131196,2.121274553
659,LOC_Os01g07970,99.87663467,2.003790585
660,LOC_Os01g07980,30.97489489,1.504809125
661,LOC_Os01g07990,2.629585986,0.559857089
662,LOC_Os01g08000,20.30773427,1.328537272
663,LOC_Os01g08010,31.93251149,1.517624852
664,LOC_Os01g08020,101.6214733,2.011238245
665,LOC_Os01g08050,0,0
666,LOC_Os01g08060,0,0
667,LOC_Os01g08070,0.028619555,0.012254776
668,LOC_Os01g08090,57.35055608,1.766044999
669,LOC_Os01g08100,16.42103154,1.241073867
670,LOC_Os01g08110,39.87508688,1.611458689
671,LOC_Os01g08120,6.900267511,0.897641797
672,LOC_Os01g08130,13.92482599,1.173909276
673,LOC_Os01g08140,24.72284731,1.41031904
674,LOC_Os01g08150,64.48124152,1.816116905
675,LOC_Os01g08160,23.61907735,1.391271773
676,LOC_Os01g08170,5.4680413,0.810772784
677,LOC_Os01g08180,1.948324118,0.469575225
678,LOC_Os01g08190,100.6952929,2.007300851
679,LOC_Os01g08200,120.9024484,2.086012428
680,LOC_Os01g08220,104.2811153,2.022350477
681,LOC_Os01g08240,0.428728988,0.154949856
682,LOC_Os01g08250,0.855756207,0.268520922
683,LOC_Os01g08260,340.0423034,2.532808253
684,LOC_Os01g08270,81.15272197,1.914621958
685,LOC_Os01g08280,32.48139807,1.524803584
686,LOC_Os01g08290,19.41482192,1.309945596
687,LOC_Os01g08300,370.0311442,2.569410366
688,LOC_Os01g08310,83.66599657,1.927709025
689,LOC_Os01g08320,197.495868,2.297751471
690,LOC_Os01g08330,5.882262308,0.837731221
691,LOC_Os01g08340,13.90190539,1.173241802
692,LOC_Os01g08350,0,0
693,LOC_Os01g08360,50.94665627,1.715557598
694,LOC_Os01g08370,28.46694279,1.46933508
695,LOC_Os01g08380,159.7049035,2.206029128
696,LOC_Os01g08390,0,0
697,LOC_Os01g08400,116.9351861,2.071643397
698,LOC_Os01g08410,225.1557024,2.354407543
699,LOC_Os01g08420,48.5906506,1.695399806
700,LOC_Os01g08430,77.64617156,1.895677586
701,LOC_Os01g08440,296.425287,2.473377889
702,LOC_Os01g08450,267.8181319,2.429458559
703,LOC_Os01g08460,43.2675527,1.646085513
704,LOC_Os01g08464,2.100559122,0.491440017
705,LOC_Os01g08470,108.9071504,2.041025948
706,LOC_Os01g08480,0.070419637,0.029554068
707,LOC_Os01g08490,0.059101599,0.024937624
708,LOC_Os01g08500,0.170738075,0.068459743
709,LOC_Os01g08510,66.85466745,1.831579726
710,LOC_Os01g08520,75.16384347,1.881748852
711,LOC_Os01g08530,0.559006839,0.19284802
712,LOC_Os01g08540,35.86215526,1.566580724
713,LOC_Os01g08550,47.20656023,1.683106144
714,LOC_Os01g08560,265.2406872,2.425274426
715,LOC_Os01g08570,60.24757238,1.78708888
716,LOC_Os01g08580,36.99716966,1.579751248
717,LOC_Os01g08590,0.395404982,0.144700269
718,LOC_Os01g08600,15.64204344,1.221206651
719,LOC_Os01g08610,0.21910347,0.086040567
720,LOC_Os01g08620,0.193495471,0.076820775
721,LOC_Os01g08630,47.02275298,1.681447053
722,LOC_Os01g08640,0,0
723,LOC_Os01g08650,46.94356665,1.680730339
724,LOC_Os01g08660,146.6443595,2.16921686
725,LOC_Os01g08670,24.26873904,1.40258357
726,LOC_Os01g08680,15.93474217,1.228778589
727,LOC_Os01g08690,79.64476205,1.906576165
728,LOC_Os01g08700,979.5878647,2.991486514
729,LOC_Os01g08710,102.4110979,2.014567149
730,LOC_Os01g08720,0.058022008,0.024494702
731,LOC_Os01g08730,0,0
732,LOC_Os01g08740,2.263897007,0.513736446
733,LOC_Os01g08750,49.26454384,1.701261746
734,LOC_Os01g08760,59.55017887,1.78211543
735,LOC_Os01g08770,68.43023413,1.84154863
736,LOC_Os01g08780,42.35152573,1.637004387
737,LOC_Os01g08790,4.125765735,0.709758754
738,LOC_Os01g08800,3.799360663,0.681183388
739,LOC_Os01g08810,15.81578842,1.225717234
740,LOC_Os01g08814,44.60262197,1.658989814
741,LOC_Os01g08820,16.47961923,1.242531968
742,LOC_Os01g08830,208.1019152,2.320358011
743,LOC_Os01g08840,8.73325253,0.988257991
744,LOC_Os01g08850,31.81159385,1.516027327
745,LOC_Os01g08860,391.2900389,2.593607281
746,LOC_Os01g08870,722.1040353,2.859200785
747,LOC_Os01g08880,396.677319,2.599530822
748,LOC_Os01g08890,107.5245645,2.035528052
749,LOC_Os01g08930,111.0702133,2.049490198
750,LOC_Os01g08940,0.206328547,0.081465605
751,LOC_Os01g08950,5.424467912,0.807837164
752,LOC_Os01g08960,56.29431793,1.758111554
753,LOC_Os01g08970,348.0265316,2.542858442
754,LOC_Os01g08980,0.090147122,0.037485113
755,LOC_Os01g08990,3.566274845,0.659562048
756,LOC_Os01g09000,210.703821,2.325728697
757,LOC_Os01g09010,282.0831616,2.451914037
758,LOC_Os01g09020,132.1250918,2.12425992
759,LOC_Os01g09030,74.16987621,1.876043835
760,LOC_Os01g09050,0.027861614,0.011934647
761,LOC_Os01g09060,0,0
762,LOC_Os01g09080,75.91651675,1.886019608
763,LOC_Os01g09090,0.490731922,0.173399551
764,LOC_Os01g09100,54.19922375,1.74193297
765,LOC_Os01g09110,0,0
766,LOC_Os01g09120,109.6320013,2.043880769
767,LOC_Os01g09130,4.197190532,0.715768639
768,LOC_Os01g09140,0.817528347,0.259481193
769,LOC_Os01g09150,13.80615219,1.170442209
770,LOC_Os01g09160,0.016974267,0.007309964
771,LOC_Os01g09170,0.019083437,0.008209743
772,LOC_Os01g09180,0,0
773,LOC_Os01g09190,25.69089311,1.426363106
774,LOC_Os01g09200,209.5690416,2.32339452
775,LOC_Os01g09206,0,0
776,LOC_Os01g09212,0,0
777,LOC_Os01g09220,915.5071225,2.962135844
778,LOC_Os01g09230,29.10886659,1.478694407
779,LOC_Os01g09240,0.079256061,0.033124496
780,LOC_Os01g09246,125.2061189,2.101080412
781,LOC_Os01g09252,56.06338562,1.756357535
782,LOC_Os01g09260,6.31751871,0.864363842
783,LOC_Os01g09270,20.71385688,1.336736971
784,LOC_Os01g09280,64.28646686,1.814823166
785,LOC_Os01g09290,2.295759565,0.517955521
786,LOC_Os01g09300,155.4556635,2.194391289
787,LOC_Os01g09305,53.76872846,1.738532658
788,LOC_Os01g09310,21.89409991,1.359723574
789,LOC_Os01g09320,385.1750672,2.586784231
790,LOC_Os01g09330,0.125822485,0.051469918
791,LOC_Os01g09340,4.402713756,0.732611959
792,LOC_Os01g09350,3.124846745,0.615407817
793,LOC_Os01g09360,1.57457628,0.410705764
794,LOC_Os01g09370,286.3764883,2.458451233
795,LOC_Os01g09384,31.8623768,1.516698971
796,LOC_Os01g09400,2.311626736,0.52004138
797,LOC_Os01g09410,92.27529572,1.969766635
798,LOC_Os01g09420,153.8002432,2.189771639
799,LOC_Os01g09430,231.519678,2.366459713
800,LOC_Os01g09440,0,0
801,LOC_Os01g09450,255.5596402,2.409188338
802,LOC_Os01g09460,41.91594569,1.632618687
803,LOC_Os01g09470,14.68927134,1.195602774
804,LOC_Os01g09480,0,0
805,LOC_Os01g09490,0.023326954,0.010014413
806,LOC_Os01g09500,20.70123791,1.336484508
807,LOC_Os01g09510,372.9613816,2.572826756
808,LOC_Os01g09520,0.008539506,0.003692915
809,LOC_Os01g09530,0,0
810,LOC_Os01g09540,270.3568115,2.433540727
811,LOC_Os01g09550,15.68181089,1.222243194
812,LOC_Os01g09560,356.3978474,2.553151932
813,LOC_Os01g09570,191.7657408,2.285029852
814,LOC_Os01g09580,100.2872537,2.005554796
815,LOC_Os01g09590,152.3797876,2.185768132
816,LOC_Os01g09600,0,0
817,LOC_Os01g09610,0,0
818,LOC_Os01g09620,683.2956933,2.835243807
819,LOC_Os01g09640,71.01420535,1.857418173
820,LOC_Os01g09650,0.225513553,0.088318119
821,LOC_Os01g09660,58.72683685,1.776169515
822,LOC_Os01g09665,12.11940866,1.11791426
823,LOC_Os01g09670,162.5940946,2.213767622
824,LOC_Os01g09680,0,0
825,LOC_Os01g09690,0.696649493,0.229592132
826,LOC_Os01g09700,68.32391502,1.840883081
827,LOC_Os01g09710,0.131025116,0.053472249
828,LOC_Os01g09720,6.921677788,0.898817174
829,LOC_Os01g09730,1.750497839,0.439411308
830,LOC_Os01g09740,9.533147684,1.022558173
831,LOC_Os01g09750,19.69049098,1.315770797
832,LOC_Os01g09760,35.89951961,1.567020712
833,LOC_Os01g09770,181.8412699,2.262074229
834,LOC_Os01g09790,74.05051354,1.875353668
835,LOC_Os01g09800,270.1648537,2.433233399
836,LOC_Os01g09810,1.562617473,0.408683783
837,LOC_Os01g09830,68.9747534,1.844941377
838,LOC_Os01g09850,26.57470881,1.440510935
839,LOC_Os01g09860,244.2307245,2.389574881
840,LOC_Os01g09870,35.98823064,1.568063557
841,LOC_Os01g09880,307.2853841,2.488952935
842,LOC_Os01g09890,162.9786714,2.214787363
843,LOC_Os01g09900,6.087155651,0.850471971
844,LOC_Os01g09930,3.584636102,0.66130487
845,LOC_Os01g09940,0,0
846,LOC_Os01g09950,0,0
847,LOC_Os01g09960,0.050466983,0.021382407
848,LOC_Os01g09970,0.532201867,0.185315987
849,LOC_Os01g09980,8.053296466,0.956806742
850,LOC_Os01g09990,25.4062811,1.421707242
851,LOC_Os01g10000,20.43121299,1.331046753
852,LOC_Os01g10010,36.40861809,1.572971665
853,LOC_Os01g10020,65.29739599,1.821496471
854,LOC_Os01g10030,1.869091429,0.457744388
855,LOC_Os01g10040,130.4078363,2.118621265
856,LOC_Os01g10050,79.26383716,1.904519918
857,LOC_Os01g10060,22.90536401,1.378495361
858,LOC_Os01g10070,109.9347314,2.045067536
859,LOC_Os01g10080,183.5731597,2.266168547
860,LOC_Os01g10090,3.465847949,0.649903932
861,LOC_Os01g10100,61.11630309,1.7932056
862,LOC_Os01g10110,11.01888055,1.079864019
863,LOC_Os01g10120,0,0
864,LOC_Os01g10130,94.22592296,1.978755191
865,LOC_Os01g10140,310.6265367,2.493634433
866,LOC_Os01g10150,160.8864089,2.209210389
867,LOC_Os01g10160,0,0
868,LOC_Os01g10170,0.812308113,0.258232035
869,LOC_Os01g10180,18.44119438,1.288722942
870,LOC_Os01g10195,2.421318736,0.534193536
871,LOC_Os01g10200,0.286414253,0.109380843
872,LOC_Os01g10210,158.8925784,2.203828306
873,LOC_Os01g10230,3.004842287,0.602585418
874,LOC_Os01g10240,0,0
875,LOC_Os01g10250,43.45295017,1.647900589
876,LOC_Os01g10260,10.68868464,1.067765642
877,LOC_Os01g10270,2.163534533,0.50017258
878,LOC_Os01g10280,60.69467775,1.7902477
879,LOC_Os01g10290,100.9758789,2.008497457
880,LOC_Os01g10300,19.63827056,1.314673302
881,LOC_Os01g10310,0.842836936,0.265486908
882,LOC_Os01g10320,34.3141254,1.547948455
883,LOC_Os01g10340,81.14986611,1.91460686
884,LOC_Os01g10350,48.18193872,1.691805644
885,LOC_Os01g10370,7.556647857,0.932303659
886,LOC_Os01g10380,0.029927915,0.01280683
887,LOC_Os01g10390,0,0
888,LOC_Os01g10400,1231.449823,3.090769247
889,LOC_Os01g10410,0.154175628,0.062271899
890,LOC_Os01g10420,0,0
891,LOC_Os01g10430,103.1539248,2.01767564
892,LOC_Os01g10440,82.10493439,1.919626811
893,LOC_Os01g10450,46.50644734,1.676752554
894,LOC_Os01g10460,31.29403813,1.509122354
895,LOC_Os01g10470,15.60727321,1.22029833
896,LOC_Os01g10480,94.32037738,1.979185753
897,LOC_Os01g10490,891.4899949,2.950603356
898,LOC_Os01g10504,631.6379722,2.801155256
899,LOC_Os01g10520,14.16126844,1.180735537
900,LOC_Os01g10530,116.6252253,2.070500468
901,LOC_Os01g10550,0.232413045,0.090756287
902,LOC_Os01g10560,0,0
903,LOC_Os01g10580,73.17012637,1.870229019
904,LOC_Os01g10590,25.80546653,1.42822337
905,LOC_Os01g10600,4.196834171,0.715738859
906,LOC_Os01g10610,184.3676142,2.26803386
907,LOC_Os01g10630,13.75827299,1.169035539
908,LOC_Os01g10640,39.13245226,1.603495698
909,LOC_Os01g10650,0,0
910,LOC_Os01g10660,0.145177456,0.05887279
911,LOC_Os01g10670,0.281717824,0.107792424
912,LOC_Os01g10680,44.02437514,1.653447694
913,LOC_Os01g10690,32.22785325,1.521502284
914,LOC_Os01g10700,0.360730324,0.133772063
915,LOC_Os01g10710,0.072914436,0.030565089
916,LOC_Os01g10720,0.016166168,0.006964731
917,LOC_Os01g10740,0.230356032,0.090030803
918,LOC_Os01g10750,0,0
919,LOC_Os01g10760,0,0
920,LOC_Os01g10770,1.279301155,0.357801711
921,LOC_Os01g10780,0.28876312,0.1101731
922,LOC_Os01g10790,33.43605944,1.537013449
923,LOC_Os01g10800,7.374374783,0.922952393
924,LOC_Os01g10810,19.36562301,1.3088977
925,LOC_Os01g10820,383.7243716,2.585149699
926,LOC_Os01g10830,19.68093326,1.315570133
927,LOC_Os01g10840,310.91093,2.494030594
928,LOC_Os01g10850,114.566768,2.062832968
929,LOC_Os01g10860,91.13203631,1.96441067
930,LOC_Os01g10870,6.075726954,0.849771066
931,LOC_Os01g10880,210.8229937,2.325973102
932,LOC_Os01g10890,54.41163718,1.743600982
933,LOC_Os01g10900,18.70804296,1.2946435
934,LOC_Os01g10910,0.027815315,0.011915085
935,LOC_Os01g10920,1.337049499,0.368667911
936,LOC_Os01g10930,30.49965472,1.498305793
937,LOC_Os01g10940,0.485269751,0.171805336
938,LOC_Os01g10950,93.11789383,1.9736722
939,LOC_Os01g10960,27.10658691,1.448808111
940,LOC_Os01g10970,0.128798138,0.052616284
941,LOC_Os01g10980,2.33183783,0.522683855
942,LOC_Os01g10990,3.028761609,0.60517157
943,LOC_Os01g11000,0.12256076,0.050209857
944,LOC_Os01g11010,21.00074197,1.342437328
945,LOC_Os01g11020,8.327758992,0.969777316
946,LOC_Os01g11040,152.1946912,2.185243715
947,LOC_Os01g11054,63.99462511,1.812877443
948,LOC_Os01g11070,93.61151399,1.975943992
949,LOC_Os01g11080,0.57495797,0.197268969
950,LOC_Os01g11110,51.90452684,1.723492835
951,LOC_Os01g11120,84.58847717,1.932415299
952,LOC_Os01g11130,78.72130595,1.901574404
953,LOC_Os01g11140,0.015237402,0.006567609
954,LOC_Os01g11150,15.49026538,1.217227645
955,LOC_Os01g11160,162.5761789,2.213720059
956,LOC_Os01g11170,1.521351166,0.401633337
957,LOC_Os01g11190,0.538282413,0.187036075
958,LOC_Os01g11200,0.27954434,0.10705534
959,LOC_Os01g11210,22.30620069,1.367471482
960,LOC_Os01g11220,3.3438254,0.637872361
961,LOC_Os01g11230,146.925221,2.170042227
962,LOC_Os01g11240,375.5874826,2.57586588
963,LOC_Os01g11250,18.10209303,1.281080956
964,LOC_Os01g11260,47.82475846,1.688640103
965,LOC_Os01g11270,2.808977772,0.580808438
966,LOC_Os01g11280,0.653706964,0.218458555
967,LOC_Os01g11300,165.7582673,2.222087374
968,LOC_Os01g11310,0,0
969,LOC_Os01g11320,0,0
970,LOC_Os01g11330,0.126563729,0.051755764
971,LOC_Os01g11340,52.96868816,1.732141862
972,LOC_Os01g11350,33.67333167,1.539995574
973,LOC_Os01g11360,25.06523758,1.416061688
974,LOC_Os01g11370,170.3283522,2.233829238
975,LOC_Os01g11390,1.770797371,0.442604767
976,LOC_Os01g11400,17.76603264,1.273372467
977,LOC_Os01g11414,269.2208739,2.431718894
978,LOC_Os01g11430,43.81475371,1.651421014
979,LOC_Os01g11450,0.041761769,0.017768416
980,LOC_Os01g11460,65.19199208,1.820805452
981,LOC_Os01g11470,11.25553314,1.088332209
982,LOC_Os01g11480,8.314511961,0.969160105
983,LOC_Os01g11490,1.596605601,0.41440599
984,LOC_Os01g11500,4.643891296,0.75157864
985,LOC_Os01g11510,0.132687847,0.054110241
986,LOC_Os01g11520,37.42166892,1.584576225
987,LOC_Os01g11550,88.89769406,1.953748552
988,LOC_Os01g11570,146.3915353,2.168472543
989,LOC_Os01g11580,78.53141652,1.900538718
990,LOC_Os01g11590,74.81438542,1.879751619
991,LOC_Os01g11600,126.0217731,2.103878171
992,LOC_Os01g11620,148.7375033,2.175330587
993,LOC_Os01g11640,0.55630355,0.192094308
994,LOC_Os01g11650,132.1948014,2.124487275
995,LOC_Os01g11660,20.24110805,1.327177168
996,LOC_Os01g11670,4.482626756,0.738988681
997,LOC_Os01g11680,3.742604173,0.676016879
998,LOC_Os01g11690,9.227143389,1.009754345
999,LOC_Os01g11700,7.38326072,0.923412973
1000,LOC_Os01g11704,0.298446097,0.113423925
1001,LOC_Os01g11710,177.7650596,2.252282638
1002,LOC_Os01g11720,0.655002621,0.218798686
1003,LOC_Os01g11730,296.3292818,2.473237682
1004,LOC_Os01g11740,0.375345613,0.138411847
1005,LOC_Os01g11750,84.6432165,1.93269297
1006,LOC_Os01g11760,5.861534225,0.836421234
1007,LOC_Os01g11770,2.132335167,0.495868226
1008,LOC_Os01g11780,21.27689557,1.347854669
1009,LOC_Os01g11790,0.399527095,0.145981311
1010,LOC_Os01g11800,0.379689225,0.139781273
1011,LOC_Os01g11810,45.28693473,1.665458421
1012,LOC_Os01g11820,12.94776572,1.144504644
1013,LOC_Os01g11830,0.057340105,0.024214705
1014,LOC_Os01g11840,0,0
1015,LOC_Os01g11850,2.791703438,0.578834362
1016,LOC_Os01g11860,30.62656299,1.500051998
1017,LOC_Os01g11870,0.120173873,0.049285439
1018,LOC_Os01g11880,82.71320889,1.92279399
1019,LOC_Os01g11900,162.6075578,2.213803362
1020,LOC_Os01g11910,78.18415096,1.898638264
1021,LOC_Os01g11920,15.31580007,1.212608375
1022,LOC_Os01g11940,230.7353717,2.364992329
1023,LOC_Os01g11946,92.25520967,1.969673103
1024,LOC_Os01g11952,42.85250343,1.641994391
1025,LOC_Os01g11960,49.20308639,1.700730418
1026,LOC_Os01g11970,13.98830671,1.175752572
1027,LOC_Os01g11980,18.83117138,1.297348368
1028,LOC_Os01g11990,3.19786931,0.623028914
1029,LOC_Os01g12000,89.65424316,1.957388137
1030,LOC_Os01g12010,0.745315887,0.241874042
1031,LOC_Os01g12020,0.886747693,0.275713828
1032,LOC_Os01g12030,25.40470071,1.421681249
1033,LOC_Os01g12040,0.019511826,0.008392268
1034,LOC_Os01g12060,37.90107656,1.58996162
1035,LOC_Os01g12070,107.6048624,2.03584927
1036,LOC_Os01g12080,206.9485102,2.317955813
1037,LOC_Os01g12090,157.0178967,2.198706277
1038,LOC_Os01g12100,236.7626472,2.376143627
1039,LOC_Os01g12110,108.0977447,2.037815773
1040,LOC_Os01g12120,0.224387064,0.087918733
1041,LOC_Os01g12130,31.2146046,1.508052805
1042,LOC_Os01g12140,0.236772479,0.092289813
1043,LOC_Os01g12150,0,0
1044,LOC_Os01g12160,61.94355758,1.798951286
1045,LOC_Os01g12170,0.076308125,0.031936619
1046,LOC_Os01g12180,38.37405811,1.595210178
1047,LOC_Os01g12190,40.14223879,1.61428792
1048,LOC_Os01g12200,136.8632562,2.139448532
1049,LOC_Os01g12210,52.01598427,1.724406829
1050,LOC_Os01g12220,45.49312722,1.667388759
1051,LOC_Os01g12230,17.93934995,1.277365069
1052,LOC_Os01g12240,56.86873163,1.762443964
1053,LOC_Os01g12250,12.30838891,1.124125484
1054,LOC_Os01g12260,64.1919456,1.814193942
1055,LOC_Os01g12270,1129.257479,3.05317739
1056,LOC_Os01g12280,37.12379804,1.58119616
1057,LOC_Os01g12290,7.949176922,0.951783094
1058,LOC_Os01g12304,30.46268543,1.497795788
1059,LOC_Os01g12310,0,0
1060,LOC_Os01g12320,158.2802614,2.20216196
